X,Y,Dist,bottom,surface
-161516.7340356714,-2209932.824823685,3940.910724111218,463.95393828260825,1238.8388732757658
-161549.13643964552,-2209901.171043618,3986.208548526289,474.65795426737117,1238.5856368147715
-161581.80418661158,-2209869.791707966,4031.5063729413605,483.9509787041628,1238.2888008367604
-161614.71487251183,-2209838.667033252,4076.8041973564323,486.52637708977676,1238.0298914732107
-161647.93178776946,-2209807.868753513,4122.102021771503,487.9351052917999,1237.2376524393137
-161681.40715250708,-2209777.3517448963,4167.399846186575,489.43654427398803,1236.8011597034251
-161715.2002378046,-2209747.1872127797,4212.697670601647,491.11146380232856,1236.6910005465438
-161749.27012354162,-2209717.3352173087,4257.9954950167175,492.5690040183044,1236.648025186102
-161783.63258439928,-2209687.821092831,4303.293319431789,494.0498317058295,1236.9971081297215
-161818.26021868273,-2209658.617968573,4348.591143846861,495.56274714214464,1237.5335555505742
-161853.18775219104,-2209629.774919862,4393.888968261932,497.20315376703684,1238.250411228228
-161888.35387200178,-2209601.223146384,4439.186792677004,498.2410681640836,1237.5167001015554
-161923.80771287053,-2209573.02922675,4484.4846170920755,499.52958190210074,1237.1645612469774
-161959.47230050314,-2209545.1032170923,4529.782441507146,501.0114250684203,1237.0292525787506
-161995.42156286602,-2209517.5439532897,4575.080265922218,502.57924952878574,1236.7397188076784
-162031.61662323412,-2209490.308192082,4620.37809033729,503.99655798266554,1235.7675343450333
-162068.11981099812,-2209463.487153734,4665.675914752361,505.6430852169544,1235.0290633268557
-162104.86773855865,-2209437.0020844745,4710.9737391674325,507.45918086413275,1234.4082680117283
-162141.90775987308,-2209410.9277888723,4756.271563582504,511.02164397658146,1233.9154096554073
-162179.18772677844,-2209385.197494307,4801.569387997575,515.3981264624118,1233.5838637580205
-162216.7676608518,-2209359.9068639935,4846.867212412647,519.9467684649962,1233.3777783792711
-162254.63135941076,-2209335.043060587,4892.165036827719,512.4821834758967,1233.263869886953
-162292.71171288608,-2209310.51259891,4937.46286124279,451.3543590715142,1233.1917134084865
-162331.1055813144,-2209286.4757729955,4982.760685657861,449.70903295843357,1233.0145618848762
-162369.7307227849,-2209262.8121833643,5028.058510072933,447.40785357977944,1231.4315792705022
-162408.60907718627,-2209239.567136844,5073.356334488004,439.0971881358569,1230.255888275822
-162447.74167585018,-2209216.753592005,5118.654158903076,430.44216273460216,1228.7580425250671
-162487.1190999829,-2209194.364167564,5163.9519833181475,424.59247421913915,1227.8298896159645
-162526.80448032095,-2209172.524708429,5209.249807733218,417.70019415797987,1226.6553774984657
-162566.72377263833,-2209151.116608851,5254.54763214829,412.75183258748865,1225.5386363922182
-162606.92795533667,-2209130.2493556333,5299.845456563362,405.9199819724501,1224.492263640656
-162647.37033997668,-2209109.846607269,5345.143280978433,400.4419322950462,1223.4074608221692
-162688.1235025261,-2209090.072017556,5390.441105393505,396.0971110189474,1222.2672516866844
-162729.13625636094,-2209070.8406418217,5435.738929808576,390.56480513104805,1221.0937158429272
-162770.4072855858,-2209052.1705977973,5481.036754223647,386.2720897758227,1220.2036367510464
-162811.9198513901,-2209034.044186216,5526.334578638719,382.0230637742302,1218.4343115410772
-162853.71116731837,-2209016.5697649242,5571.632403053791,359.9399075868817,1216.8029375590922
-162895.67886119767,-2208999.5256640986,5616.930227468862,353.73073768670747,1215.150677018082
-162937.82684852503,-2208982.931722738,5662.228051883933,347.5958307016714,1213.4018889467097
-162980.15111179557,-2208966.7913274555,5707.525876299005,342.369654666853,1213.8203196974514
-163022.66292857728,-2208951.1504142177,5752.823700714076,337.1909151288649,1214.464665455283
-163065.3146270239,-2208935.897522888,5798.121525129148,331.57038792464306,1214.1828272203247
-163108.1070340072,-2208921.042259195,5843.41934954422,325.63213507836997,1212.9725482268336
-163151.0535756197,-2208906.6385421418,5888.71717395929,318.81475676771873,1211.4732969802046
-163194.11655980116,-2208892.5870379666,5934.014998374362,312.25742926217913,1210.6534352153271
-163237.31389683788,-2208878.9532930423,5979.312822789434,305.84902914553743,1210.4204364995749
-163280.6157908766,-2208865.6554259085,6024.610647204505,299.5293542760824,1210.0251584780942
-163324.04956227753,-2208852.795123371,6069.908471619577,287.3548383038301,1209.4972731045607
-163367.5878692687,-2208840.294924192,6115.206296034648,276.34217933550343,1208.8393450772282
-163411.2495515616,-2208828.2318913466,6160.504120449719,263.35104573247384,1207.8220201881386
-163455.01458705854,-2208816.551500695,6205.801944864791,225.11063829184462,1205.3641377730082
-163498.88391448662,-2208805.2685852,6251.099769279863,154.76189610000918,1202.981660852313
-163542.88434128984,-2208794.505710086,6296.397593694934,78.21278354392572,1200.9588831548533
-163586.97699618828,-2208784.127795434,6341.695418110005,37.872667577202634,1202.0612253664178
-163631.16205736558,-2208774.1496153637,6386.993242525077,39.096347270331066,1204.5815340921872
-163675.44539355315,-2208764.6174473837,6432.291066940148,38.51303486858812,1204.0190370353275
-163719.82038897715,-2208755.521494205,6477.58889135522,38.00048358135568,1203.4357484135571
-163764.28624166534,-2208746.882668757,6522.886715770292,41.059486026035046,1202.8313872407962
-163808.8112973399,-2208738.553791511,6568.1845401853625,45.33413694911376,1202.2422903225076
-163853.40834527306,-2208730.6201946824,6613.482364600434,49.62874667359515,1201.698955911986
-163898.08785149865,-2208723.16502086,6658.780189015506,53.98458758701756,1201.2177966930203
-163942.8182774545,-2208716.0186430127,6704.078013430577,62.146212381881455,1200.7815459698018
-163987.61101663538,-2208709.274232804,6749.375837845649,83.51053980954845,1200.3849515647737
-164032.43384992593,-2208702.7330050897,6794.67366226072,107.54947395673851,1202.285367798017
-164077.30675094758,-2208696.5456877723,6839.971486675791,114.68531041348362,1204.445454890253
-164122.2155239374,-2208690.6231591143,6885.269311090863,122.16797740503962,1203.915982142433
-164167.15697830182,-2208684.9556760564,6930.567135505935,130.45873920118734,1203.339497880081
-164212.12137215986,-2208679.471945076,6975.864959921006,133.33744149281446,1202.7048471382302
-164257.09787781315,-2208674.0858040457,7021.1627843360775,136.4266860137179,1202.0034174860375
-164302.09839160735,-2208668.907091568,7066.460608751149,139.11107103853888,1201.2815251392494
-164347.11613560852,-2208663.877359704,7111.75843316622,140.9141588808892,1200.5678302498416
-164392.1314587153,-2208658.8258495717,7157.056257581292,142.20045821292538,1199.851043167592
-164437.1708092525,-2208653.9964212924,7202.354081996364,143.58645767117338,1199.1521186860466
-164482.21094016894,-2208649.17423264,7247.6519064114345,147.77023572815062,1201.2895876172145
-164527.2510695071,-2208644.3519835877,7292.949730826506,150.92439836367973,1202.8081105827678
-164572.30411890268,-2208639.649049366,7338.247555241578,153.06453151755275,1202.2348826819123
-164617.36606310192,-2208635.034836471,7383.545379656649,155.19534108793874,1201.7099479469898
-164662.4301456472,-2208630.4417979005,7428.843204071721,157.3750013573402,1201.2344581251687
-164707.49453440408,-2208625.8518212945,7474.1410284867925,159.55646064148723,1200.7455046840373
-164752.56885818293,-2208621.3604181637,7519.438852901863,159.98112924779227,1197.1844811606247
-164797.65369390597,-2208616.9732660847,7564.736677316935,163.15938033826896,1195.5776689304917
-164842.7394871664,-2208612.5955732893,7610.034501732007,168.20408260888865,1199.361805944634
-164887.82513776486,-2208608.2164052995,7655.332326147078,169.65059194724572,1193.9265986438313
-164932.92066580628,-2208603.943043432,7700.6301505621495,173.4226147871895,1193.3880546645269
-164978.01677728753,-2208599.6759063895,7745.927974977221,176.01495944695898,1192.8762948757012
-165023.11267099832,-2208595.406458268,7791.225799392292,178.27321916759539,1192.2935918499406
-165068.21885760984,-2208591.247143762,7836.523623807364,182.0889301302452,1191.6501764582476
-165113.32491817485,-2208587.0865178476,7881.821448222436,186.33474344727503,1191.0366907984971
-165158.42061051648,-2208582.8149511865,7927.119272637507,190.83951035114393,1190.4743944746936
-165203.52648420716,-2208578.6523122224,7972.417097052578,198.6306442219371,1189.984056511717
-165248.62204793317,-2208574.379392233,8017.71492146765,243.4190541231086,1184.6000629908463
-165293.72756624973,-2208570.212905861,8063.012745882721,256.50211752711743,1184.354201765184
-165338.82309360986,-2208565.939625863,8108.310570297793,255.22749481328458,1184.2240071520591
-165383.92961316768,-2208561.7838325985,8153.6083947128645,251.45743587230396,1180.4946658968602
-165429.0348819223,-2208557.6146077104,8198.906219127935,243.81402488332384,1179.2430782044858
-165474.1395097873,-2208553.438592911,8244.204043543006,231.22969392583144,1179.3430113611416
-165519.25614526166,-2208549.390753894,8289.501867958079,218.58431508664845,1178.0337693517977
-165564.3714983166,-2208545.328821458,8334.79969237315,204.1838496818752,1174.1660973976475
-165609.49692182662,-2208541.3837258397,8380.09751678822,193.58966114023463,1173.7341715362645
-165654.61227322923,-2208537.3218443776,8425.395341203293,189.2802039527925,1173.0814793500858
-165699.73758359844,-2208533.375460541,8470.693165618364,187.04203388895684,1172.1790690733048
-165744.8530984217,-2208529.315699463,8515.990990033435,186.660724810109,1171.0633575886015
-165789.95710237222,-2208525.1328881416,8561.288814448508,179.8647826979403,1169.7297928579828
-165835.07405845931,-2208521.0881678164,8606.586638863579,159.68050388812907,1168.2024356535874
-165880.17911366597,-2208516.9165949374,8651.88446327865,148.0782846490854,1166.4430833097756
-165925.2838803625,-2208512.7419336983,8697.182287693722,136.48357190028688,1164.3624877736202
-165970.3840931313,-2208508.518749522,8742.480112108793,126.64878298113334,1161.922316576701
-166015.47642552768,-2208504.2116507418,8787.777936523864,103.37696838483316,1159.4054834227131
-166060.57019165388,-2208499.919838174,8833.075760938937,91.10558388484478,1161.3165649417522
-166105.66476063165,-2208495.6365209287,8878.373585354007,75.19680860953885,1158.135497751573
-166150.74822938308,-2208491.2350819446,8923.671409769078,63.597123945117744,1157.151969745235
-166195.83125293508,-2208486.8289585495,8968.969234184151,51.24126489855004,1157.066653486718
-166240.91390869042,-2208482.4191885763,9014.267058599222,40.69485909732512,1156.383818543874
-166285.9847364406,-2208477.8929181383,9059.564883014293,31.924595965026825,1156.277630794395
-166331.06327733712,-2208473.4425896886,9104.862707429365,23.524614026379396,1155.9102521005398
-166376.1339197829,-2208468.9144113334,9150.160531844436,15.249277209775853,1155.9461339211878
-166421.19972573852,-2208464.3386188275,9195.458356259507,8.340073773994044,1156.049193946767
-166466.26022215147,-2208459.7105570314,9240.75618067458,5.808888170321118,1156.3489525824054
-166511.313583156,-2208455.0123608634,9286.05400508965,4.588175586907808,1154.292085810334
-166556.3618387229,-2208450.2639046623,9331.351829504722,10.60528595078595,1157.2244100553867
-166601.40962982457,-2208445.511198418,9376.649653919794,14.162185244366412,1156.0274100411332
-166646.44630766386,-2208440.6567018772,9421.947478334865,22.23477438992693,1154.6642609230682
-166691.47502166565,-2208435.72928373,9467.245302749936,33.125977683626544,1156.1888089891606
-166736.4935346976,-2208430.7084549963,9512.543127165009,43.68515126719483,1157.109045415305
-166781.51014896372,-2208425.6694880463,9557.84095158008,53.288383217890825,1155.8515614059163
-166826.50711484614,-2208420.459851318,9603.13877599515,62.90903408274764,1154.6083675150546
-166871.50781658877,-2208415.2822218244,9648.436600410223,72.57291985979522,1153.4051653407698
-166916.50330777743,-2208410.0600417815,9693.734424825294,82.60494435247692,1152.9750484643312
-166961.49040931536,-2208404.7660417007,9739.032249240365,92.86911922926109,1156.2288519221615
-167006.48574080082,-2208399.5424316768,9784.330073655437,94.00457042921363,1155.218402795516
-167051.47379157544,-2208394.256557687,9829.627898070508,100.81886584183192,1154.3342543947197
-167096.45633469985,-2208388.923595851,9874.92572248558,106.19637329129709,1153.5676815414147
-167141.45062655694,-2208383.691080953,9920.223546900652,113.62482934116073,1152.989254274393
-167186.449288201,-2208378.495910361,9965.521371315723,120.59199738206192,1152.6725663417872
-167231.44701202822,-2208373.2927070553,10010.819195730794,129.00435809551342,1152.5796602213857
-167276.43167073742,-2208367.97791807,10056.117020145866,137.47012918605216,1152.6448431366214
-167321.4282175924,-2208362.764647404,10101.414844560937,143.04182528858593,1149.2849131525172
-167366.4248053979,-2208357.5517188245,10146.712668976008,147.6230055562196,1147.898229328517
-167411.42106738515,-2208352.335998713,10192.01049339108,141.99549947731114,1147.9405286323924
-167456.4166147103,-2208347.1141614295,10237.308317806152,136.227649525045,1147.873706176246
-167501.41331783263,-2208341.9021830615,10282.606142221222,130.39669035231418,1147.6654630361522
-167546.41029950633,-2208336.692623884,10327.903966636295,123.02039951810369,1146.1981274501388
-167591.4191846351,-2208331.5845759413,10373.201791051366,108.90480275946209,1142.0108498481454
-167636.41535801528,-2208326.368051682,10418.499615466437,103.09003092790742,1141.7004238289435
-167681.42434997414,-2208321.2608571914,10463.79743988151,96.5219405006511,1141.519574125487
-167726.43343338938,-2208316.15445961,10509.09526429658,88.65177959861296,1141.543950104776
-167771.44225312903,-2208311.045737245,10554.393088711651,75.88285831772801,1137.9199046182343
-167816.45100671364,-2208305.9364444795,10599.690913126724,73.13550909658795,1137.2574356252844
-167861.472459938,-2208300.9428079817,10644.988737541795,71.99416446225646,1133.89551360548
-167906.480414616,-2208295.826300304,10690.286561956866,74.14426785218018,1133.5632797461506
-167951.48853675261,-2208290.7113497653,10735.584386371938,71.35040912613346,1130.3432051119125
-167996.5091432321,-2208285.710183084,10780.88221078701,77.32994687738142,1130.2950430869803
-168041.50358163417,-2208280.478914472,10826.18003520208,81.16555516522936,1127.2555335477844
-168086.499076043,-2208275.2564950683,10871.477859617153,84.04789304734004,1127.593018055362
-168131.47915207307,-2208269.9028589297,10916.775684032224,94.74670751283512,1124.8913849717933
-168176.43324959168,-2208264.3353849356,10962.073508447294,95.47075277665823,1124.0133365823008
-168221.37189521926,-2208258.6443305295,11007.371332862367,83.26915691712756,1122.5095160804935
-168266.29597854332,-2208252.8378757443,11052.669157277438,90.05203298767482,1119.6576711445182
-168311.18928115087,-2208246.8007494,11097.966981692509,79.61825472757411,1117.4823831064355
-168356.05456460695,-2208240.5572505095,11143.264806107582,77.82181419769827,1118.8673752970526
-168400.88814902495,-2208234.0885235523,11188.562630522652,71.9618604939707,1116.492214024018
-168445.70591368744,-2208227.513185889,11233.860454937723,70.56577976833032,1117.8116745646748
-168490.49789764083,-2208220.765341653,11279.158279352796,65.39135105492208,1115.185069817947
-168535.24766138184,-2208213.742068301,11324.456103767867,64.88780113610602,1114.0904140415103
-168579.98079938197,-2208206.6120301387,11369.753928182938,65.73952403922559,1112.667445391123
-168624.68727968697,-2208199.318488671,11415.05175259801,66.53953062126915,1113.8038145648607
-168669.37729762204,-2208191.926186329,11460.349577013081,67.28312756078206,1114.3672070914045
-168714.0379480953,-2208184.357021563,11505.647401428152,64.62066808862284,1110.3557409185664
-168758.6576483772,-2208176.5481425924,11550.945225843225,61.70902753906674,1111.0468494004763
-168803.2690894972,-2208168.6933392035,11596.243050258296,61.594562836042996,1111.6756319312776
-168847.84937355103,-2208160.6641947073,11641.540874673366,56.92740780569828,1111.8948902593158
-168892.4127803861,-2208152.540226468,11686.83869908844,54.93436176881773,1107.887889202841
-168936.9409670847,-2208144.2273451923,11732.13652350351,41.60002531104519,1108.4491896525403
-168981.45898832046,-2208135.859882634,11777.43434791858,30.231174422948747,1108.7096114072083
-169025.95785200482,-2208127.389760074,11822.732172333654,11.886542070617407,1108.6868295845204
-169070.45480735938,-2208118.9096228397,11868.029996748724,8.814478285540593,1108.3555325396358
-169114.93236463793,-2208110.329640191,11913.327821163795,6.912039131723004,1107.6849488974578
-169159.39515265325,-2208101.6737378566,11958.625645578868,4.263590939249598,1106.6783440822828
-169203.8487461708,-2208092.9705607565,12003.923469993939,2.4751752989445897,1106.019839046401
-169248.29577844488,-2208084.233682506,12049.22129440901,3.486961765006537,1108.8522989031321
-169292.71213031636,-2208075.3434985992,12094.519118824082,3.319921762400583,1107.0940092710189
-169337.14802075844,-2208066.54851651,12139.816943239153,-0.42808994146466156,1108.4353216247655
-169381.55728845188,-2208057.6217800803,12185.114767654224,-6.2590250341539715,1108.4238514659846
-169425.9437942714,-2208048.582623373,12230.412592069297,-8.119491073421077,1106.7164465508076
-169470.3144234529,-2208039.465047257,12275.710416484368,-7.314540461059583,1105.9307094728588
-169514.67885490143,-2208030.3167946003,12321.008240899439,0.1785786727798801,1108.5118710395936
-169559.02447190197,-2208021.0789676,12366.306065314511,0.3939173110815246,1106.8947892137226
-169603.36325407264,-2208011.8085872415,12411.603889729582,-1.2344023160958653,1105.155920959879
-169647.7015261646,-2208002.535880148,12456.901714144653,0.7759862765434579,1108.4428589380273
-169692.0236476489,-2207993.186260375,12502.199538559726,-11.163549866252781,1106.8068271626369
-169736.3393952835,-2207983.806330155,12547.497362974796,-19.430682437048347,1105.078970099859
-169780.63019852675,-2207974.3077974454,12592.795187389867,-28.153039844497517,1107.044883953286
-169824.94783323962,-2207964.936855071,12638.09301180494,-27.38417716950802,1106.5848161142405
-169869.24007890312,-2207955.4453084976,12683.39083622001,-39.5453872125582,1104.8335944315766
-169913.53424278644,-2207945.9625779777,12728.688660635082,-42.939724758893426,1104.2789271003908
-169957.80183238816,-2207936.3579966007,12773.986485050154,-40.861393095318775,1106.2053462528133
-170002.06924299579,-2207926.7525005396,12819.284309465225,-46.26492766658931,1104.3072293646323
-170046.314341421,-2207917.044908591,12864.582133880296,-47.36514346708183,1106.36031042088
-170090.5586477424,-2207907.3336781673,12909.879958295369,-34.99729180895649,1105.3980847987114
-170134.75316490835,-2207897.3983066594,12955.17778271044,-36.762382787179426,1103.4011463242077
-170178.94675348373,-2207887.4588140203,13000.47560712551,-28.547908131595598,1106.3633249577451
-170223.1143070269,-2207877.4042100874,13045.773431540583,-13.3679793053185,1104.282129590304
-170267.23355826898,-2207867.139550314,13091.071255955654,-10.748810427663564,1102.148580587514
-170311.3491074045,-2207856.8592972374,13136.369080370725,-6.327862052406197,1104.2186094890717
-170355.4401123805,-2207846.474118182,13181.666904785798,4.670681702995678,1102.7245139347094
-170399.5054408711,-2207835.979390967,13226.964729200869,0.16290158578158237,1100.5202387630188
-170443.56693193348,-2207825.4686685335,13272.26255361594,-0.4650585562469542,1103.2054535938803
-170487.5776950109,-2207814.748389706,13317.560378031012,24.041572627502017,1100.959244922773
-170531.58892711005,-2207804.0301345047,13362.858202446083,34.87194134773831,1100.6840858896564
-170575.56907726728,-2207793.1841920726,13408.156026861154,48.5513379339469,1101.557858381662
-170619.52539557047,-2207782.2429497084,13453.453851276226,54.92585738551564,1099.3994708457305
-170663.4541321806,-2207771.191517647,13498.751675691297,52.981944272082345,1097.422282939419
-170707.35304127194,-2207760.0208750404,13544.049500106368,55.661873189460984,1100.1317606288253
-170751.2261762285,-2207748.7506363783,13589.34732452144,53.526214869088584,1097.975801692412
-170795.09096923983,-2207737.4480150817,13634.645148936512,51.54553052861809,1095.8484688451576
-170838.93269625626,-2207726.0562126082,13679.942973351583,76.26137757307784,1098.545588459089
-170882.74621574127,-2207714.5551698534,13725.240797766655,49.73717146913566,1096.963514260029
-170926.53123705558,-2207702.9473686134,13770.538622181726,45.123268601781255,1095.4915401262597
-170970.30509502656,-2207691.2976919687,13815.836446596797,3.4200803270750293,1098.55165703995
-171014.05592467226,-2207679.5615224415,13861.13427101187,2.0236253062952243,1096.9303101408677
-171057.7811833315,-2207667.729630246,13906.43209542694,3.0108586350119984,1095.335655727596
-171101.4958685925,-2207655.8591295956,13951.729919842011,-0.7803652680081845,1093.7152399251056
-171145.188770818,-2207643.909296309,13997.027744257084,5.3334834448255855,1094.7618704607466
-171188.86223508185,-2207631.88861043,14042.325568672155,24.729172620560917,1095.2885145344585
-171232.51397765393,-2207619.789035731,14087.623393087226,52.38211608843031,1093.5229660992743
-171276.14660749194,-2207607.619946939,14132.921217502299,50.19850562595592,1091.7138368960066
-171319.77819312972,-2207595.447113625,14178.21904191737,49.50387815111277,1092.8299617190025
-171363.39566837906,-2207583.224403234,14223.51686633244,48.46071778840363,1092.9245014573467
-171406.99486682966,-2207570.9370970535,14268.814690747513,44.66492740805752,1090.9990132117077
-171450.58014443764,-2207558.600549077,14314.112515162584,47.472859450465464,1089.7091705082148
-171494.16744883565,-2207546.271152694,14359.410339577655,45.90069145179238,1092.105226418864
-171537.71875076837,-2207533.8147222847,14404.708163992727,41.07357919205162,1090.1828378029563
-171581.26810668642,-2207521.3516063844,14450.005988407798,39.52920174824925,1088.3180365818166
-171624.7722165031,-2207508.731859507,14495.303812822869,37.5246967050879,1087.3118083510096
